0,1,2
2021-06-25,SigitJunaidi,"Ada banyak Persepsi salah sebagian kalangan orang tua soal esensi merdeka belajar 
#VaksinDemiLindungiRI https://t.co/ExP7nLvQ7M"
2021-06-25,YogiSapis,"Merdeka belajar memberikan kelualasaan pada anak untuk menggeluti bidang yang mereka sukai 
#VaksinDemiLindungiRI https://t.co/GEsMCWBBPv"
2021-06-25,Kamikaz60577096,"Mendikbudristek RI Nadiem Makarim mengaku heran dengan sejumlah persepsi soal esensi Merdeka Belajar di kalangan orang tua.

#VaksinDemiLindungiRI https://t.co/hBNGDHxGnP"
2021-06-25,Kupukup04864734,"Merdeka Belajar esensinya adalah memberikan kesempatan kepada anak anak untuk mempelajari bidang yang mereka sukai.

#VaksinDemiLindungiRI https://t.co/0G4ySIjnol"
2021-06-24,mstugu,"@CNNIndonesia merdeka belajar saat ini ya tak belajar, main game,medsos sepanjang hari."
2021-06-24,CNNIndonesia,Nadiem: Ortu dan Guru Masih Bingung Konsep Merdeka Belajar https://t.co/YLHTU3fENO
2021-06-24,kjellbergism,"@foundbyuniverse @utbkfess untungnya ini emang wacana Kurikulum Merdeka Belajar~ gak lama lagi akan banyak banget univ yang saling kerjasama kayak gini, seru banget ga sih 😭"
2021-06-24,wikantr,@apethecreator merdeka belajar dlyt - smk5
2021-06-24,meloberyy,"tapi mau apresiasi karena wow keren banget! gue merasa beruntung bisa kuliah di era pak nadim
dengan segala program merdeka belajarnya. gue harap gerakan merdeka belajar ini bakal ada terus dan semakin bagus sistemnya, bukan cuma 'menteri baru, kultur baru'."
2021-06-24,itbfess,"kalo merdeka belajar di itb! tuh 144 sks nya masih harus diambil atau bisa diganti dengan merdeka belajarnya? kalo iya, yg diambil jatah sks yang mana?"
2021-06-24,grazioolla,@collegemenfess Kalo prodiku iya nderr. Angkatan 17 18 19 bedaaa. Nanti angktan 21 beda lagi pake kurikulum baru yg merdeka belajar
2021-06-24,dutamawardi,merdeka belajar klo dimaksimalin jadi program bagus banget menurut gue. Kenapa ga dari dulu ya https://t.co/324TRdeG3R
2021-06-24,bukanliaitzyy,@UGM_FESS Setauku ugm juga merdeka belajar deh...
2021-06-24,merdekadotcom,"Nadiem: Merdeka Belajar Dirancang Berdasarkan Kebutuhan Anak Sebagai Pelajar: Menurut Nadiem, semangat Merdeka Belajar itu pada dasarnya memiliki esensi memberikan kebebasan kepada anak untuk menggeluti bidang disukai. https://t.co/1gWyqBTNru"
2021-06-24,Alfan91272232,"Bimbel Magelang
#bimbelmagelang
#bimbel
#tahunajaranbaru
#merdekabelajar
#magelang
#lesprivat
#lessmp 
#lessma
#belajardarirumah https://t.co/fQ9Op8W46L"
2021-06-24,andalasfess,Uaf! Ada yang kedaftar program merdeka belajar yang pettukaran mahasiswa? Mau tanya tanya dong
2021-06-24,YUPIEN_FESS,-yupi kampus merdeka belajar sistemnya mata kuliah gimana ya? Aku takut banget udh ikut merdeka belajar tp IPKku gak bisa dikonversi? :(
2021-06-24,_Kaffah,"Pengen bgt lolos kampus merdeka belajar. Setelah aku daftar dan wow. 
Penempatannya luar jawa semua."
2021-06-24,unpad,"#PengumumanUnpad

Kerjasama Merdeka Belajar Unpad - ITB

Pada semester I tahun akademik 2021/2022, Unpad dan ITB akan  mengadakan kerjasama dalam program Kampus Merdeka - Merdeka Belajar 

Tunggu update selanjutnya ya...

#UnpadBerkinerja
#UnpadBermanfaat
#UnpadMendunia https://t.co/klCuH89Qyu"
2021-06-24,UGMYogyakarta,"Hai Kawan UGM, yuk gabung dalam program-program Merdeka Belajar Kampus Merdeka. Kunjungi laman https://t.co/AyH6StIZI2 untuk informasi lebih lanjut tentang program yang dapat kamu ikuti. Jangan lewatkan kesempatan ini ya 😃 https://t.co/soyepzbJsK"
2021-06-24,Kemdikbud_RI,".@LAPAN_RI menyebutkan, puncak Hujan Meteor Arietid terjadi pada Senin (7/6) pukul 10.00 waktu setempat.
 
Apakah #SahabatDikbud sempat menyaksikannya?

#MerdekaBelajar
#KamisSains https://t.co/RJCtBtiCFd"
2021-06-24,Kemdikbud_RI,"Tahukah #SahabatDikbud bahwa sejak 14 Mei hingga 24 Juni 2021 terjadi fenomena Hujan Meteor Arietid? ☄️

Hujan Meteor Arietid adalah hujan meteor yang titik radian atau titik awal kemunculan meteornya terletak di konstelasi atau rasi bintang Aries.

#MerdekaBelajar
#KamisSains https://t.co/Rt26Wkw11D"
2021-06-24,collegemenfess,"(MERDEKA BELAJAR KAMPUS MERDEKA) kan disuruh mengunggah sertifikat organisasi, apa boleh makek itu atau gimana ya? bingung banget kalau gak dipakai sayang bgt kan... makasih yg mau jawab [cm]"
2021-06-24,furnituries,"Aku buat grup khusus bahas program merdeka belajar nih, yang mau join silahkan ya berbagi informasi https://t.co/MGHKvHcyTC https://t.co/enk2PtTtBr"
2021-06-24,furnituries,"Aku buat grup khusus bahas program merdeka belajar nih, yang mau join silahkan ya berbagi informasi https://t.co/MGHKvHcyTC https://t.co/OmvEr53dYB"
2021-06-24,collegemenfess,[cm] kalo daftar magang kampus merdeka tuh harus jadi mahasiswa merdeka belajar dulu? atau gimana ya? aku kurang ngerti :(
2021-06-24,collegemenfess,"(MERDEKA BELAJAR KAMPUS MERDEKA) kan disuruh mengunggah sertifikat organisasi, apa boleh makek itu atau gimana ya? bingung banget kalau gak dipakai sayang bgt kan... makasih yg mau jawab [cm]"
2021-06-24,collegemenfess,[Cm] halo permisi. Lebih baik daftar akun Kampus Merdeka Belajar atau mengumpulkan file yang dibutuhkan dulu yaa? Terima kasih
2021-06-24,soenardo,Nadiem: Merdeka Belajar Dirancang untuk Prioritaskan Kebutuhan Pelajar https://t.co/depceeuAmc
2021-06-24,jawapos,"Banyak yang Belum Pahami Esensi Merdeka Belajar, Nadiem Bilang Begini https://t.co/mYoUfo72K2"
2021-06-24,p4tk_tkplb,"Akan ada petugas yang memandu untuk menyelesaikan administrasi.

#gurupenggerak
#merdekabelajar
#merdekabermain
@mendikbud.ri@dirjen.gtk.kemdikbud
@radio_edukasi
@kelasbersamakita
@p4tk_tkplb @budayasaya @puspresnas @nadiemmakarim @guruberbagi_ @gtk_kemdikbud"
2021-06-24,farradsw,pgn melu exchange merdeka belajar tp lokasi diluar domisili ktp dan domisili kampus. bar gawene aku lek ditempatkan kalimantan po papua☺️
2021-06-24,kompascom,"Menurut Nadiem, masih ada guru dan orangtua yang keliru dalam memahami esensi kebijakan Merdeka Belajar. https://t.co/rl5xu1VMos"
2021-06-24,puspresnas,"#SobatPrestasi, pendaftaran dan pengunggahan berkas Beasiswa Prestasi Talenta akan ditutup pada tanggal 30 Juni 2021 lho! 🤗

Siapkah kamu menjadi penerima Beasiswa Prestasi Talenta dan menuntut ilmu demi membangun Indonesia? 🇮🇩

#JujurItuJuara #MerdekaBelajar https://t.co/aQVQvBW8aZ"
2021-06-24,BNNKPAGARALAM,"KETUA DWP BNN KOTA PAGAR ALAM MENGIKUTI KEGIATAN WEBINAR SOSIALISASI MERDEKA BELAJAR

#warondrugs
#indonesiabersinar
#pagaralambersinar
#bnnkpagaralam https://t.co/1yqteK7LAb"
2021-06-24,ChristMagdalen6,", Kuliah Di Unilak Kampusnya KeYukbanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
—
—

#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak

#pmbunilak
#sayaunilak"
2021-06-24,ilysmmcd,"@gxgacc Kampus Merdeka merupakan bagian dari kebijakan Merdeka Belajar oleh Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi Republik Indonesia yang memberikan kesempaatan bagi mahasiswa/i untuk mengasah kemampuan sesuai bakat dan minat."
2021-06-24,collegemenfess,[cm] gais kalian yg daftar magang di merdeka belajar tuh ttp cari + apply lagi ga di tempat lain?
2021-06-24,jawapos,Anggota Komisi X Sebut Program Merdeka Belajar Masih Banyak Kekurangan https://t.co/7fsW5RbOeP
2021-06-24,UNSfess_,"-11fess mas, mba, kak, ada yg udah pernah atau lagi apply magang industri (program merdeka belajar) yg selama 1 semester?
Kalau ada aku mau tanya² 👉🏻👈🏻
:)"
2021-06-24,kb_ntb,"Pesan bermakna tentang pendidikan dari sudut pandang Tan Malaka dalam konten #KutipanKamis hari ini.
Semoga menambah semangat #SahabatBahasa dan #SahabatDikbud dalam menjalankan pendidikan Indonesia 😊👍🏻🙏🏻

#KutipanTokoh 
#PendidikanIndonesia
#MerdekaBelajar https://t.co/zJtva0lzyr"
2021-06-23,Kemdikbud_RI,"Selamat pagi, #SahabatDikbud. Serangkaian tayangan #BelajardariRumah di Televisi Edukasi siap hadir untuk menemani #SahabatDikbud hari ini. Yuk, simak jadwalnya! 

VIDIO
https://t.co/4TL1jql18p

USEETV
https://t.co/xLIrqVGvgu

#MerdekaBelajar
#IndonesiaPulih https://t.co/MfpUT5Iagq"
2021-06-23,pitekisomlayu,"@collegemenfess .wkwkw ada, anak merdeka belajar, beda jurusan beda fakultas tp seuniv. Alasannya sih pkl ya, dikasi tugas tp ga dikerjain dg bener. Ampe direvisi berkali2 tp ga dikerjain ampe deadline kelewat, aku yg ngerjain, dn dpt pengurangan nilai. Akhirnya aku caci maki di grup 🙃"
2021-06-23,UnsoedHimadiksi,"""Best Practise: Sentralisasi Kegiatan Merdeka Belajar Kampus Merdeka Calon Guru dalam Program Asistensi Mengajar di Satuan Pendidikan""
Oleh: Dr. Uswatun Hasanah, S.Pd., M.Pd
(Guru Berprestasi Jawa Tengah)"
2021-06-23,UnsoedHimadiksi,"[KULIAH DOSEN TAMU]

Kuliah Dosen Tamu Pendidikan Bahasa Indonesia 
MERDEKA BELAJAR: UNGGUL DALAM PRESTASI, CEMERLANG MULTIGENERASI!

""Pembelajaran Bahasa Indonesia Yang Kreatif""
Oleh: Zulfa Fahmy, S.Pd., M.Pd.
(Dosen Bahasa dan Sastra Indonesia UIN Walisongo Semarang) https://t.co/C6y330FYoz"
2021-06-23,collegemenfess,[cm] D3 bisa ikut Program Merdeka Belajar gak ya?
2021-06-23,BEMFISIP_UPN,"[WEBINAR SERIES KAMPUS MERDEKA]

Webinar Series 1 Program Merdeka Belajar-Kampus Merdeka UPN Veteran Jawa Timur.

Aktualisasi diri melalui Program Permata Merdeka, ICT, dan Kampus Mengajar. https://t.co/X2uBaZqzry"
2021-06-23,aangfajarpp,Merdeka Belajar Kampus Merdeka https://t.co/Bnf7fvoqxu
2021-06-23,ISMKI_Wilayah4,"Tema dari talkshow kali ini adalah ""Sekolah Tatap Muka: Adakah Merdeka Belajar di Tengah Pandemi?”
.
Save the Date‼️
🗓️ 𝐇𝐚𝐫𝐢, 𝐓𝐚𝐧𝐠𝐠𝐚𝐥: Sabtu, 26 Juni 2021
⏰ 𝐏𝐮𝐤𝐮𝐥: 10.30 WITA - selesai
💻 𝐌𝐞𝐝𝐢𝐚: Online via Zoom Meeting"
2021-06-23,HIMADI_FEBUNUD,"[PENGUMUMAN PENDAFTARAN PROGRAM MERDEKA BELAJAR KAMPUS MERDEKA]
.
Hallo Mahasiswa/i Diploma Fakultas Ekonomi dan Bisnis Universitas Udayana
.
Informasi selengkapnya dapat diakses pada link dibawah ini ⬇️
https://t.co/7h2qeFH3UT https://t.co/D5gIu33Zq4"
2021-06-23,gloomepiphany,SKAJSJAKSJSJJA KALO BENERAN AKU GAJADI MERDEKA BELAJAR SMT 5 AKU SUJUD SYUKUR BGT AAHAJAJJAJAJAJAJA NANGIS😭😭😭😭😭😭😭
2021-06-23,EMJEKROQ,"@Pai_C1 Ide nya bagus. Sayangnya dinarasikan tdk tepat

Wujudkan MERDEKA BELAJAR @nadiemmakarim maka akan muncul pusat2 pendidikan dan penelitian dan putra/i yg inovative

Tapi DISKRIMINASI di dunia pendidikan “membunuh” bibit2 unggul. Kemajuan seperti US, China, akan tinggal mimpi."
2021-06-23,UPIfess,!upi maaf mau tanya kalo buat ngisi cv di akun merdeka belajar itu cv nya gada format tertentu? atau yang formal aja? makasih ya sebelumnya
2021-06-23,updatecpns_com,"Bersama hadapi korona dengan disiplin menerapkan protokol kesehatan.

Indonesia pulih, Indonesia maju

@kemdikbud.ri

#MerdekaBelajar #BersamaHadapiKorona #IndonesiaPulih #BanggaJadiGuru
#Guru #KepalaSekolah #TenagaKependidikan #DitjenGTK #GTK #SahabatGuTendik https://t.co/r6V5Bg5uQ2"
2021-06-23,collegemenfess,[cm] foto cv buat merdeka belajar yg bener+menarik itu gimana ya?
2021-06-23,nabirenet,"Program Merdeka Belajar Kampus Merdeka di SDIT Insan Mandiri Nabire-Papua
https://t.co/3xwOYyucLr
#nabire #papua"
2021-06-23,humasbnnkciamis,"BNNK Ciamis Mengikuti Talk Show Merdeka Belajar dan Kampus Merdeka ""Pedoman Menjadi Relawan Kemajuan P4GN"" di TV Harmoni. Rabu (23/6/2021).

#warondrugs
#hariantinarkotikainternasional
#indonesiabersinar
#jabarbersinar
#ciamisbersinar
#bnnkciamis
#humasbnnkciamis https://t.co/vWvpPiMn6K"
2021-06-23,HMTKundip,"Link registration: https://t.co/7zT2t2lWBs

#WebinarAkudanRasi
#KampusMerdeka
#MerdekaBelajar
#gointernationalresearcher

#HMTK2021
#GeloraPuncakKarya
Bersama Beradaptasi, Menuju Puncak Prestasi Penuh Karya"
2021-06-23,HMTKundip,"[REPOST : WEBINAR AKU &amp; RASI]

Hi #researcher🔍
Yang di nanti-nanti tiba juga nih!!

@Eduoflite.id
✨Present✨
Webinar Aku &amp; Rasi
Dalam rangka mendukung merdeka belajar &amp; mendukung pendidikan di Indonesia. https://t.co/XhwTwFF4Xu"
2021-06-23,collegemenfess,[CM] kalau gapunya sertifikat pengalaman organisasi tp daftar magang di kampus merdeka belajar. Kira kira keterima gak yah? Insecure bgt
2021-06-23,BPTPNTB1,"#SobatTani, Praktek Kerja Lapang (PKL) merupakan salah satu bentuk implementasi dari Program Merdeka Belajar Kampus Merdeka (MBKM). Dalam rangka mendukung program MBKM, BPTP NTB telah memfasilitasi pelaksanaan PKL mahasiswa dari berbagai Perguruan Tinggi. 
https://t.co/pI3ss9IJPb"
2021-06-23,officialusu_,"Halo #SobatUSU

Ada kabar baik nih dari mahasiswa USU. Lima mahasiswa USU berhasil memenangkan Indonesian International Student Mobility Awards (IISMA) 2021. Selamat!

#IISMA2021
#TransformationTowardsTheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka https://t.co/DYLtkTpSQ5"
2021-06-23,p4tk_tkplb,TKPLB Online - Seri Merdeka Belajar - “Mengoptimalkan Otak Anak melalui Kegiatan Merdeka Bermain dengan Loose Parts.” https://t.co/7vnfTCb71O
2021-06-23,ruanggurauu,@tioangieps tapi program kulaih di kampus lain juga namanya merdeka belajar soalnya aku sempat ikut wkwk
2021-06-23,pusdatin_dikbud,".
Suara Edukasi
https://t.co/OZqDYQioC6   
.
#RabuBahasa
#BelajarDariRumah
#RumahBelajar
#TVEdukasi
#SuaraEdukasi
#MerdekaBelajar
#KemdikbudRI
#PusdatinKemendikbudristek"
2021-06-23,CiptaPrestasi,"Menjadikan semua pengalaman yang terjadi dalam hidup Kita entah itu  baik maupun yang buruk sekalipun menjadi pembelajaran yang berarti dibutuhkan kebijaksanaan dalam melihatnya. 
Selamat siang 
Sahabat mcp 
#mediaciptaprestasi
#merdekabelajar
#smartlearning
#eventorganizerexpert https://t.co/fRIZaGXzI4"
2021-06-23,ranwere,Lama2 kok gurunya gak merdeka belajar @Kemdikbud_RI . https://t.co/Db4FdxTEmE
2021-06-23,pusdatin_dikbud,"Siaran langsung melalui akun Instagram @pustekkom_kemdikbud.

Jangan sampai terlewat yah. 

Masih ada waktu untuk tim kalian ikut menjadi #Genkihajar 2021 hingga 26 Juni 2021.

#kihajar2021 #kihajarSTEM #serentakbergerak #merdekabelajar #kemdikbudRI #pusdatinkemendikbudristek"
2021-06-23,univ_syiahkuala,"Pendaftaran dimulai 14 – 27 Juni 2021, pada link berikut: https://t.co/iGuKMVDFnE

Jika ada kendala atau mau konsultasi bisa hubungi 085260257856 - Suci

#MerdekaBelajar
#KampusMerdeka
#MasukUSK
#USK https://t.co/piae47fx4G"
2021-06-23,univ_syiahkuala,"#InfoUSK
Merdeka Belajar-Kampus Merdeka
Halo mahasiswa Universitas Syiah Kuala, saat ini kreativitas dan inovasi menjadi kata kunci penting untuk memastikan pembangunan Indonesia yang berkelanjutan."
2021-06-23,perpusdikbud,"Buku petunjuk disusun untuk jadi acuan dlm kegiatan Apresiasi Publikasi Foto dan Video Keaksaraan tahun 2021.Kegiatan tersebut diselenggarakan untuk peringati Hari Aksara Internasional (HAI).
Unduh buku di https://t.co/DXrghar0Gs
#Perpusdikbud
#ayobaca
#keaksaraan
#merdekabelajar https://t.co/xFsS49dLbe"
2021-06-23,bbkalteng,"#bajakah
#Sahabatbahasa pasti pernah bertanya-tanya tentang penggunaan bentuk terikat. Yuk, simak penjelasannya! 
Salam literasi!
#bahasa #linguistik #balaibahasa #bahasa #kaidah #belajar #merdekabelajar https://t.co/bAqp0yRMGu"
2021-06-23,jawapos,Launching Program Beasiswa Madrasah Merdeka Belajar https://t.co/O4KrZhAiOF
2021-06-23,collegemenfess,"[cm] gaes kalian yg semester 8 ada yang ikutan program kampus merdeka belajar ga? Aku tertarik bgt pengen magang gitu itung-itung nyari pengalaman kan tapi udah semester akhir dan targetku wisuda September :"")"
2021-06-23,Kemdikbud_RI,"Selamat pagi, #SahabatDikbud. Yuk, simak jadwal tayang program #BelajardariRumah di Televisi Edukasi untuk hari ini! Selamat menyaksikan!

VIDIO
https://t.co/4TL1jql18p

USEETV
https://t.co/xLIrqVGvgu

#MerdekaBelajar
#IndonesiaPulih https://t.co/sZMe5lBufv"
2021-06-22,AndiYrkn,"Implementasi kampus merdeka,
Belajar Keramba Jaring apung (KJA) di Tidore.,, https://t.co/BVn7MWwgpe"
2021-06-22,collegemenfess,[CM] Temen2 yang jurusannya pendidikan bisa gak ya ikut program merdeka belajar yang magang? Tapi bukan kampus mengajar
2021-06-22,Muhamad69120427,Diskusi lepas merancang Kurikulum Merdeka Belajar. https://t.co/VE5RNWmMgh
2021-06-22,jawapos,Gagasan Raksasa Merdeka Belajar Ki Hajar Dewantara http://192.168.26.200/radarjember.jawapos.com/21/05/2021/gagasan-raksasa-merdeka-belajar-ki-hajar-dewantara/
2021-06-22,iamhikaa,"@collegemenfess 1. Merdeka Belajar-Kampus Merdeka: https://t.co/cHZnBDm2VG
2. Magang &amp; Studi Independen Bersertifikat: https://t.co/QRXJZfiKMy
3. Pertukaran Mahasiswa: https://t.co/qZN8xQXhqa
4. Kampus Mengajar: https://t.co/7UcTr6pA8f"
2021-06-22,aldarahardjaa,"Program Mas Menteri utk Merdeka Belajar Kampus Merdeka lenceng banget.. 

Kampus yg berusaha menjalankan ide Mas Menteri be like... https://t.co/WwxeT4Xmcl"
2021-06-22,Rihadi_rzknsyh,"Merdeka belajar.. 
Magang jadi driver grab"
2021-06-22,aimuf_,"Makin kesini, makin banyak seminar tentang merdeka belajar. Tapi konsep aja. Padahal kan guru ini butuh contoh. Mau gimana. Dan mau kemana arahnya. Bukan cuma jadi motto yg dipasang di banner aja, tapi gumana cara pengaplikasiannya."
2021-06-22,aimuf_,"Sama satu lagi yg paling sering muncul. Merdeka Belajar. Bahkan sampai sekarang konsep merdeka belajar untuk setiap orang masih belum sama. Dulu, konsep merdeka belajar ini gw pertama gw dapet dari  Kampus Guru Cikal. Belajar bareng guru2 senior. Sharing."
2021-06-22,uajy,"UAJY bekerjasama dengan NUNI menyelenggarakan Program Merdeka Belajar. Batas waktu pendaftaran tanggal 12 Juli - 13 Agustus 2021. Informasi lebih lanjut dan pendaftaran melalui link berikut ini: https://t.co/N7edovocFf

#UAJYUnggul #UAJYTerusBergerak #KampusMerdeka #NUNI #UAJY https://t.co/9DdJpOnRuZ"
2021-06-22,dit_sma,"Selamat Ulang Tahun DKI Jakarta yang ke-494. 

#bangkituntukindonesiamaju
#merdekabelajar
#HUTDKIJakarta494 https://t.co/X4YkCpMiYI"
2021-06-22,VaniMelinda1,"Yuk, Kuliah Di Unilak Kampusnya Kebanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
—
—
#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak

#pmbunilak
#sayaunilak 
#banggakuliahdiunilak"
2021-06-22,VaniMelinda1,"Yuk, Kuliah Di Unilak Kampusnya Kebanggaan Masyrakat Riau.
Unilak, Kampusnya Orang Sukses 🥰
—
—
#39TahunUnilak
#UnilakJaya
#UnilakUnggul
#2030Unggul
#WujudkanKampusMerdeka
#MerdekaBelajar
#KampusMerdekaUnilak
#BanggaKuliahdiUnilak

#pmbunilak
#sayaunilak 
#banggakuliahdiunilak"
2021-06-22,himatikaunpad,"-c- puluhan perusahaan ternama di Indonesia tanggal 22 dan 23 Juni 2021, 09:00 - 17:45 WIB.

Klik https://t.co/iawGs18nbR untuk registrasi.

#MerdekakanPeluang #MerdekaBelajar

See ya! jangan sampai terlewat!✨
-------- https://t.co/xa0RdQso7c"
2021-06-22,pusdatin_dikbud,"Caranya:
1. Login ke akun kalian di laman https://t.co/8VHD95SnS5

2. Pilih menu profil kalian

3. Pilih menu AYO BERLATIH

Selamat berlatih ya #GenKIHAJAR 

#KIHAJARSTEM #Kihajar2021 #SerentakBergerak #MerdekaBelajar #pusdatinkemdikbudristek"
2021-06-22,BEMFKMUI,"[SEKILAS INFO CERMA #2: MAGANG MERDEKA - PROGRAM MAGANG DAN STUDI INDEPENDEN BERSERTIFIKAT]⁣
⁣
Halo, FKM!⁣
⁣
Pendaftaran program Magang dan Studi Independen Bersertifikat yang diselenggarakan oleh Merdeka Belajar Kemendikbud telah dibuka.⁣ https://t.co/SaUt9vupep"
2021-06-22,Kemdikbud_RI,"Pernahkah #SahabatDikbud bertanya-tanya, mengapa pada kalimat tertentu menggunakan kata ""laik"" bukan ""layak""? Yuk, kita cari tahu penggunaan yang tepat! 

#MerdekaBelajar
#SelasaBahasa https://t.co/G79SkniMvu"
2021-06-22,pbiouadofficial,"Hai #sobat_pebio, saksikan launching program Merdeka Belajar-Kampus Merdeka (MB-KM) BKP Riset ya..ini spesial banget untuk #sobat_pebio yang ada di semester 7 ke atas.

Don't miss it ya...bisa dicek juga di youtubenya prodi (kalau sudah rilis 😁)/drm

#mbkm
#pebio_uad
#fkip_uad"
2021-06-22,HIMAPOLITIKUB,"[UPDATE ADVO: UNDANGAN TERKAIT MBKM]

Halo, Kolega Politik!

Jangan lupa besok Tanggal 23 Juni 2021, join zoom terkait MBKM (Merdeka Belajar Kampus Merdeka) ya.

Bisa kalian akses melalui link berikut:
https://t.co/TOH1e6qnrI 
atau melalui Qr Code yang tersedia

[1/2] https://t.co/PjUQjsYfM8"
2021-06-22,himanikaUB,"Halo, Communite! 

Sehubungan dengan tindak lanjut dari Sosialisasi MBKM (Merdeka Belajar Kampus Merdeka), pendaftaran program magang akan dilaksanakan pada tanggal 9 Juni – 15 Juli 2021. https://t.co/kvzSdlioUa"
2021-06-22,collegemenfess,"halo [cm] kalian ada yang pernah ikut program internship punya merdeka belajar ga? aku mau nanya nanya, tolong reply nanti aku dm hehe makasih semuanya!"
2021-06-22,UnpattiOfficial,"WORKSHOP : SINKRONISASI KURIKULUM MERDEKA BELAJAR – KAMPUS MERDEKA

https://t.co/Qwl4QFgPLo https://t.co/F6hTmVnPjx"
2021-06-22,incognitria,"@sukaregal @collegemenfess Ahaha sorry. Mbkm, merdeka belajar kampus merdeka https://t.co/g1mkVKuSK7"
2021-06-22,birdblackbuck,"@zhrhanfh @collegemenfess Di web merdeka belajar, ada tanggal pengumumannya kok. Kayaknya dari pihak kampus deh yang ngasih tahu. Cmiiw"
2021-06-22,maulasufa,"Festival dan Lomba Seni Siswa Nasional (FLS2N) 2021 jenjang SMA/MA - #flemmo #komposer #ciptalagu #lombaciptalagu #FLS2N2021 #SeniPulihkanNegeri #JujurItuJuara #BerprestasidariRumah #MerdekaBelajar #SemangatMenolakMenyerah #MyDreamMyAdventure #MyTalentMyFuture 
 
@puspresnas https://t.co/iILGjxNusd"
2021-06-22,kompasmuda,"Museum telah lama menjadi tempat belajar masyarakat. Nah, Program Merdeka Belajar saat ini kembali menekankan peran museum sebagai sarana belajar dan memenuhi rasa ingin tahu siswa, nih Sobat Muda. #Dikbud #AdadiKompas https://t.co/sVELLjV8FQ"
2021-06-22,bemfebunud,"Informasi selengkapnya dapat dilihat pada link berikut ini: 
Tata Cara Registrasi
https://t.co/XM3iXLq81C

Buku Panduan Merdeka Belajar 
https://t.co/nKCguu5EeP

Oleh: Bidang Humas dan Protokoler

BEM FEB UNUD 2021
#GrowingTogether #JayaEkonomi
Adaptif, Aspiratif, Inovatif"
2021-06-22,KampusGuruCikal,"Di program ini, kita akan belajar bersama Guru-guru merdeka belajar berpengalaman dari Komunitas Guru Belajar Nusantara dan Jaringan Sekolah Madrasah Belajar lho https://t.co/sGGkWjxzYk"
2021-06-22,KampusGuruCikal,"Mari bergabung di Program Magang Guru Merdeka Belajar Kampus Guru Cikal.

Tidak hanya mahasiswa PGSD atau prodi pendidikan yang bisa ikut lho. https://t.co/nSaoqnhWFK"
2021-06-22,stmiklogika,"Kini semua bisa kuliah 😇
✅ Dengan KIP Kuliah, bebas biaya kuliah STMIK Logika sampai tamat! Dapat uang saku lagi bisa untuk beli laptop, dll. Ayo, raih cita-citamu di 𝗦𝗧𝗠𝗜𝗞 𝗟𝗢𝗚𝗜𝗞𝗔 merdeka belajar kampus merdeka!
Saya bangga jadi sivitas akademika STMIK LOGIKA 🥰 https://t.co/pR4y7VcKNh"
2021-06-22,humasdisdikkab1,"Kegiatan Calon Guru Penggerak Angkatan 2 Lokakarya 2 tingkat Kabupaten Bekasi. Pada hari Sabtu, 19 Juni 2021, di Hotel Holiday Inn Cikarang. Untuk meningkatkan kualitas guru yang ada di Kab.Bekasi serta menumbuhkan semangat pembelajaran menuju merdeka belajar dan indonesia maju https://t.co/NIcX41Thft"
2021-06-22,BidikUtama,"https://t.co/JHyTZdAVNg - Program Merdeka Belajar: Kampus Mengajar yang dicanangkan pemerintah diikuti oleh sejumlah mahasiswa Universitas Sultan Ageng Tirtayasa (Untirta). Terkait program tersebut mahasiswa mengeluhkan beberapa hal. (22/6)

Selengkapnya : https://t.co/VpNkQ8D25k https://t.co/0rCJmJ6dLc"
2021-06-22,AswadGaleri,"Tak perlu batas ruang dan waktu.
Kami layani anak negeri di masa pandemi
SMK Bisa
SMK Juara
#ridwankamil
#smkbisa
#merdekabelajar https://t.co/IdCd48HnUA"
2021-06-22,kabargolkarnews,Legislator Golkar Menilai Program Merdeka Belajar dan Kampus Merdeka Masih ada Kekurangan  https://t.co/tpxzqTMzQe
2021-06-22,BNNPROVJABAR,"Sahabat BNNP Jabar, ikuti dan saksikan Talkshow Merdeka Belajar dan Kampus Merdeka serta Pedoman Menjadi Relawan Kemanusiaan P4GN. Hari Rabu tanggal 25 Juni 2021 Pukul 10.00-12.00 WIB. https://t.co/fDCx7MT6qm"
2021-06-22,beritajatimcom,"IIIK Bhakti Wiyata siap menyambut mahasiswa baru tahun ajaran 2021-2022, khususnya Mahasiswa Merdeka Belajar.

https://t.co/Mr5HwVDOPm

#berita #news #terkini #Jatim"
